AC226119.2,526
ALG1L7P,760
FAM86EP,2841
ENPP7P9,626
AC116562.4,2274
AC116562.1,780
AC116562.3,176
AC116562.2,359
OR4D12P,910
UNC93B4,743
OR7E99P,921
OR7E43P,919
OTOP1,1858
TMEM128,1732
LYAR,1544
ZBTB49,2878
AC105415.1,1413
NSG1,4163
STX18,3494
STX18-IT1,538
RPS7P15,582
STX18-AS1,7575
AC092437.1,1047
LINC01396,1342
MSX1,1938
LDHAP1,991
RN7SKP113,294
CYTL1,985
STK32B,3523
Y_RNA,99
RN7SKP275,300
LINC01587,870
EVC2,4806
EVC,6406
CRMP1,3160
C4orf50,13288
MIR378D1,53
JAKMIP1,2948
AC092442.1,136
AC113615.2,1418
LINC02495,4162
AC113615.1,4119
WFS1,3650
AC116317.1,1983
PPP2R2C,4532
MAN2B2,7702
MRFAP1,2109
LINC02482,1717
AC093323.4,291
AC093323.1,2309
LINC002481,1818
AC093323.2,975
S100P,469
AC093323.3,948
MRFAP1L1,2126
BLOC1S4,1490
AC106045.1,416
KIAA0232,7844
TBC1D14,4933
AC097382.3,1110
AC097382.1,589
RN7SKP292,316
AC097382.2,4296
CCDC96,2152
TADA2B,4367
GRPEL1,2649
LINC02447,2145
RN7SKP36,311
SORCS2,6125
MIR4798,74
PSAPL1,4645
MIR4274,90
AFAP1-AS1,6793
AFAP1,7750
AC112254.1,595
AC097381.1,1295
ABLIM2,3704
MIR95,80
AC097381.3,461
AC097381.2,857
GMPSP1,578
SH3TC1,5813
HTRA3,2530
LINC02517,1640
AC104825.1,3248
ACOX3,2854
RNA5SP152,109
TRMT44,4154
AC105345.2,662
AC105345.1,3200
GPR78,4930
CPZ,2527
AC209005.1,953
HMX1,1915
AC116612.1,560
AC073648.1,929
UNC93B8,702
AC073648.3,924
AC073648.2,351
AC073648.6,217
AC073648.5,304
AC073648.4,780
AC108519.1,3596
SNRPCP16,209
AC073648.7,1687
ENPP7P10,930
FAM86KP,979
ALG1L14P,430
FAM90A26,2485
USP17L10,1674
USP17L11,1674
USP17L12,1592
USP17L13,1674
USP17L14P,1592
USP17L15,1678
USP17L16P,1592
USP17L17,1674
USP17L18,1674
USP17L19,1674
USP17L20,1674
USP17L21,1674
USP17L22,1674
USP17L23,550
USP17L24,1674
USP17L25,1674
USP17L26,1674
USP17L5,1592
USP17L27,1592
USP17L28,1592
USP17L29,1592
USP17L9P,1592
USP17L30,1592
USP17L6P,1196
AC116655.1,896
DEFB108F,220
RNA5SP153,75
DEFB130D,235
DEFB131A,211
OR7E86P,989
OR7E84P,1009
OR7E85P,984
UNC93B7,702
OR7E83P,969
AC097493.3,366
AC097493.4,218
AC097493.1,371
MIR548I2,148
AC097493.2,779
AC105916.1,1490
SNRPCP13,189
ENPP7P11,626
FAM86MP,877
ALG1L3P,757
Metazoa_SRP,280
AC098976.1,537
OR7E35P,880
SLC2A9,2173
DRD5,2375
RNA5SP154,110
AC108199.1,506
AC005674.1,457
AC005674.2,3508
WDR1,4470
MIR3138,81
RNA5SP155,128
AC093664.1,288
AC006499.6,606
AC006499.1,849
AC006499.8,22
RAF1P1,1695
AC006499.4,693
AC006499.2,336
AC006499.3,747
AC006499.5,513
AC006499.7,1116
AC110768.2,327
ZNF518B,6951
AC005599.1,582
AC110768.1,399
CLNK,5483
AC084048.1,637
LINC02498,1076
MIR572,94
RNPS1P1,917
HS3ST1,7158
RNA5SP156,109
AC006230.1,4062
AC025539.1,4017
AC005699.1,1469
LINC02360,653
AC108037.1,421
LINC02270,1099
RNU6-578P,102
ECM1P2,1575
AC093809.1,339
AC007370.2,2692
AC007370.1,314
U6,69
HSP90AB2P,2175
RAB28,1802
AC006445.3,782
LINC01097,2118
NKX3-2,2257
LINC01096,1261
BOD1L1,10541
MIR5091,92
AC006445.2,470
AC006445.1,403
LINC01182,3630
AC007126.1,4780
AC095052.1,862
LINC01085,1981
AC073848.1,454
AC092546.1,496
AC006296.3,1353
AC006296.2,758
AC006296.1,589
LINC00504,4665
MTND2P31,615
SNORA63,122
CPEB2-DT,1801
CPEB2,6862
AC098829.1,624
RN7SKP170,327
C1QTNF7,4513
AC099550.1,867
CC2D2A,5365
AC007016.1,243
AC116651.1,555
FBXL5,3477
FAM200B,4375
BST1,1983
AC114744.1,665
AC005798.1,386
CD38,5612
HPRT1P1,654
FGFBP1,1348
FGFBP2,1103
PROM1,4322
AC108063.2,1704
TAPT1,4507
AC108063.1,412
TAPT1-AS1,2162
RPS21P4,247
AC006427.1,711
AC006427.2,1334
ZEB2P1,1140
AC097515.1,432
LDB2,2716
AC104656.1,3909
AC106894.1,448
MTND5P4,287
LINC02493,1858
SNORA75B,136
RPS7P6,578
QDPR,1500
CLRN2,820
NACAP5,635
AC006160.2,153
LAP3,2200
AC006160.1,2124
MED28,10854
FAM184B,6713
DCAF16,4544
NCAPG,4566
LCORL,10422
KRT18P63,977
AC093898.1,1313
AC093871.1,532
AC006840.1,541
LINC02438,668
RNA5SP157,42
AC024595.1,386
AC024230.1,1897
AC110767.1,237
AC114728.1,482
AC098862.1,412
SLIT2,8016
SLIT2-IT1,632
MIR218-1,109
PACRGL,6300
KCNIP4,2473
AC097505.1,564
AC110296.1,586
MIR7978,58
AC096576.6,1811
AC096576.3,717
AC096576.1,358
AC096576.2,946
KCNIP4-IT1,9847
AC096719.1,2056
RNU6-420P,106
ADGRA3,4558
AC098583.1,254
AC098583.2,368
GBA3,2159
CDC42P6,575
AC097512.1,1946
AC092440.1,569
RFPL4AP3,344
AC093607.1,557
ERVH-1,635
PPARGC1A,6275
AC092834.1,439
DHX15,3024
MIR573,98
RN7SL16P,268
ATP5MGP3,303
LINC02473,2193
AC006390.1,282
HNRNPA1P65,953
SOD3,1414
CCDC149,5595
LGI2,6487
SEPSECS,5492
SEPSECS-AS1,4053
PI4K2B,3584
AC104662.1,510
U2,94
ZCCHC4,2784
ANAPC4,3799
AC133963.2,575
AC133963.1,1678
AC105290.1,762
RNU7-126P,61
AC092436.1,501
SLC34A2,4102
RPS29P11,170
AC092436.2,256
MTND4P9,1344
MTND4LP22,275
MTND3P5,332
MTCO3P44,540
SEL1L3,4519
AC092436.3,481
SMIM20,1186
AC133961.1,760
LINC02357,1619
AC097714.1,1645
RBPJ,5978
CCKAR,1741
TBC1D19,2946
AC107390.1,79
STIM2,5142
STIM2-AS1,512
AC106047.1,741
AC024132.2,479
AC024132.1,2507
LINC02261,2796
Y_RNA,108
AC024132.3,647
IGBP1P5,999
AC007106.2,3581
AC007106.1,3479
AC093791.2,575
AC093791.1,876
AC097480.1,708
AC097480.2,2733
RN7SL101P,278
MIR4275,86
MESTP3,967
LINC02364,1252
AC068944.2,402
AC068944.1,1602
AC109349.1,1063
LINC02472,670
AC092593.2,912
AC092593.1,1813
U6,102
EEF1A1P21,1343
AC097510.1,132
RPS3AP17,775
AC106868.1,990
AC098595.1,2343
PCDH7,6766
AC097716.1,177
MTCYBP43,739
LINC02497,636
AC104071.1,600
LINC02501,835
LINC02506,1501
AC097654.1,1237
LINC02353,847
AC116611.1,1870
AC017013.1,798
AC093606.1,849
AC093878.1,431
AC097535.2,141
AC097535.1,330
AC079772.1,1992
AC016687.3,2399
AC016687.2,2905
AC016687.1,352
LINC02484,1560
AC110790.1,2512
AC093689.1,297
AC093913.1,328
AC020589.1,103
SEC63P2,1938
RNU6-573P,105
ARAP2,7480
AC098827.1,666
AC104078.1,1597
DTHD1,3809
AC104078.2,538
MIR1255B1,62
LINC02505,1214
AC125336.1,2826
AC093746.1,3069
LINC02616,2469
AL136537.1,1756
MIR4801,81
NWD2,7793
C4orf19,3639
AC022463.1,781
AC027607.1,532
RELL1,3610
Y_RNA,107
AC108022.1,477
PGM2,3197
AC021106.3,530
AC021106.1,1056
TBC1D1,5683
PTTG2,730
AC021106.2,709
MRPS33P2,321
AC098680.2,665
AC098680.1,365
LINC02513,498
AC024023.1,921
LINC01258,2051
LINC01259,754
LINC02278,2040
KLF3-AS1,3282
AC021860.1,374
KLF3,5588
RNA5SP158,101
TLR10,3987
TLR1,2847
TLR6,5878
FAM114A1,4045
MIR574,95
TMEM156,1916
KLHL5,3413
AC079921.1,2427
AC079921.2,453
WDR19,4358
RFC1,4861
RNU6-32P,106
RNU6-887P,99
KLB,5997
MIR5591,64
Y_RNA,99
RPL9,2346
LIAS,4106
AC021148.1,1530
UGDH,3025
UGDH-AS1,2782
AC021148.2,2629
SMIM14,6247
AC108471.3,1291
RNU7-11P,61
AC108471.2,3291
UBE2K,5146
Y_RNA,91
AC108471.1,285
RN7SL558P,298
ZBTB12BP,1119
PDS5A,7098
ELOCP33,629
RNA5SP159,102
AC098591.3,314
PABPC1P1,589
KRT18P25,1277
AC098591.2,1610
N4BP2,9728
RNU6-1112P,98
AC098591.1,123
AC095057.1,167
AC095057.3,1156
AC095057.4,412
RHOH,4178
AC095057.2,551
LINC02265,954
CHRNA9,2267
RNU7-74P,61
RBM47,5107
AC098869.2,860
AC098869.1,291
MIR4802,79
AC131953.2,579
NSUN7,4827
ARL4AP2,600
APBB2,8954
AC131953.1,475
Y_RNA,110
RNA5SP160,119
RNU6-836P,106
RNU6-1195P,103
UCHL1-AS1,589
UCHL1,1570
Y_RNA,100
LIMCH1,7665
RPL12P20,478
AC108050.1,2468
AC105389.2,432
OR5M14P,616
PHOX2B,3027
AC105389.3,902
AC105389.1,558
RNU1-49P,158
HMGB1P28,549
LINC00682,1623
AC108210.1,1430
AC108210.2,200
TMEM33,7397
DCAF4L1,4709
AC106052.1,496
SLC30A9,6146
ATP1B1P1,914
BEND4,8686
AC111006.1,2317
AC024022.1,1070
SHISA3,2320
ATP8A1,8233
RPS7P7,570
CCNL2P1,968
AC096734.2,432
AC096734.1,1126
RN7SKP82,222
GRXCR1,987
AC111198.1,601
AC097451.1,648
AC098590.2,280
AC098590.1,896
LINC02383,579
AC114774.1,1769
RN7SL691P,300
AC080132.1,4880
RN7SL193P,275
NDUFB4P12,389
AC114757.1,7748
LINC02475,2620
KCTD8,2593
AC093852.1,265
YIPF7,1190
GUF1,4443
GNPDA2,5376
AC096586.2,440
AC096586.1,560
AC093755.1,1022
PRDX4P1,572
AC108467.2,1596
AC108467.1,666
THAP12P9,2358
AC108043.1,573
RNU6-931P,106
RN7SKP199,304
GABRG1,6749
AC104072.1,667
GABRA2,5808
AC095060.1,3300
RNU6-412P,105
RAC1P2,578
COX7B2,613
GABRA4,11138
GABRB1,1930
AC107398.3,6999
COMMD8,1456
AC107398.4,897
AC107398.5,1909
ATP10D,6645
AC107398.1,504
AC107398.2,598
CORIN,5371
MIR8053,74
AC092597.1,615
AC107068.2,1725
AC107068.1,4217
NFXL1,3857
NIPAL1,5296
CNGA1,2857
TXK,2893
RNU6-838P,107
U6,57
TEC,3643
Y_RNA,101
SLAIN2,6073
SLC10A4,2117
ZAR1,1456
FRYL,11642
RNU5E-3P,67
OCIAD1,1914
OCIAD1-AS1,263
OCIAD2,1880
RNU6-158P,99
AC020593.1,298
CWH43,2428
TPI1P4,472
AC118282.3,555
AC118282.2,373
AC118282.4,1711
SNX18P23,676
AC118282.1,761
MTCO3P39,517
MTND3P22,241
AC119751.3,667
ANKRD20A17P,1327
AC119751.5,767
AC119751.2,209
AC119751.8,155
AC119751.7,243
MTCO3P42,517
AC119751.1,761
AC119751.6,185
SNX18P24,670
AC119751.4,356
SNX18P25,757
DCUN1D4,4828
DUTP7,485
AC027271.1,609
AC104784.1,293
LRRC66,3323
SGCB,4425
LINC02480,609
SPATA18,4417
AC097522.2,725
AC097522.1,1041
RNU6-1252P,103
USP46,7923
USP46-AS1,1046
AC104066.3,2088
LINC01618,2598
DANCR,901
MIR4449,65
AC104066.4,554
SNORA26,121
AC104066.2,750
ERVMER34-1,3611
AC104066.1,122
Y_RNA,101
RASL11B,1964
SCFD2,3153
AC023154.1,2514
RNU6-310P,106
FIP1L1,3378
AC058822.1,2526
LNX1,3967
LNX1-AS1,546
AC095040.1,674
LNX1-AS2,626
AC124017.1,1613
AC105384.1,832
AC105384.2,639
RPL21P44,471
AC110792.3,297
CHIC2,1103
AC110792.2,1613
AC110792.4,2823
AC110792.1,223
MORF4L2P1,857
GSX2,1671
RPL22P13,346
PDGFRA,6355
LINC02283,472
AC098587.1,538
AC098868.1,620
LINC02260,2214
KIT,5165
AC097494.1,918
LINC02358,463
AC111194.1,1437
RPL38P3,212
RNU6-410P,106
AC111194.2,451
RN7SL424P,288
KDR,5803
AC021220.2,3595
RN7SL822P,295
AC021220.1,629
RNU6-746P,108
LRRC34P2,551
SRD5A3,4056
FCF1P8,596
SRD5A3-AS1,1612
AC069200.1,322
TMEM165,1925
Y_RNA,102
CLOCK,10447
Y_RNA,113
RN7SKP30,333
AC024243.1,777
PDCL2,894
NMU,806
RNU6-276P,95
EXOC1L,860
EXOC1,3573
RNU6-652P,106
AC110611.1,2910
AC110611.2,1073
CEP135,5570
KIAA1211,4903
RNA5SP161,114
RNU6-197P,99
AC022267.1,1140
MRPL22P1,615
AASDH,3566
RPL7AP31,797
AC068620.1,528
PPAT,4040
AC068620.2,559
AC068620.3,4267
PAICS,6471
SRP72,3836
ARL9,2502
THEGL,1644
GLDCP1,2677
HOPX,3202
AC108215.1,3225
RPL17P20,554
AC022483.1,566
RN7SL492P,294
RN7SL357P,297
SPINK2,718
Metazoa_SRP,259
Y_RNA,96
REST,7305
AC069307.1,446
NOA1,2211
POLR2B,4082
RNU6-998P,100
IGFBP7,1422
UBE2CP3,449
IGFBP7-AS1,2772
AC111197.1,853
AC105390.1,557
RPS26P24,330
LINC02380,1470
AC013724.1,1472
AC107396.1,733
AC093725.2,1772
AC093725.1,2670
AC104790.1,1222
SRIP1,287
AC096725.1,312
LINC02494,424
AC019133.1,512
AC017091.1,1344
LINC02619,854
LINC02429,764
AC097501.1,302
AC108517.2,1894
AC108517.1,325
Y_RNA,112
AC096588.1,552
AC093857.1,756
Y_RNA,101
RNU6-1325P,104
AC092596.1,1035
AC097655.1,317
LINC02496,1297
AC105420.1,581
MIR548AG1,65
LINC02271,592
ADGRL3,12610
RPL17P19,551
AC020741.1,2076
AC108161.1,401
Y_RNA,95
ADGRL3-AS1,597
RPS15AP17,389
RPL21P47,476
AC105313.1,351
AC074087.1,723
HMGN1P11,302
EXOC5P1,1968
AC097491.1,669
LARP1BP1,1358
AC093730.1,1084
TECRL,3549
RNU6-191P,93
DPP3P1,2061
MTCO3P27,195
MTCYBP16,1128
MTND6P16,519
MTND5P13,1078
MTND4LP31,293
MTND3P24,328
MTCO3P28,514
AC104689.1,767
AC104689.2,543
LINC02232,4451
AC107058.1,1383
EFL1P2,1598
AC096754.1,817
LINC02835,855
EPHA5,8403
AC115223.1,869
EPHA5-AS1,1173
AC104137.1,383
RNU2-40P,195
AC097110.1,766
AC116049.2,750
AC096721.1,550
AC116049.1,384
AC110809.1,2572
MIR1269A,104
RPS23P3,429
RNU6-699P,109
AC104806.2,2003
RNU1-63P,163
RNA5SP527,126
AC104806.1,307
CENPC,6804
STAP1,1942
AC096720.2,2457
UBA6,9507
AC096720.1,182
UBA6-AS1,3852
ST3GAL1P1,1013
AC079880.1,2041
AC079880.2,1212
GNRHR,2161
SNORA62,150
TMPRSS11CP,679
TMPRSS11D,2777
TMPRSS11A,3237
TMPRSS11GP,1195
RNU6-95P,106
GCOM2,1103
MTND2P41,772
TMPRSS11F,2067
SYT14P1,1447
FTLP10,1498
TMPRSS11BNL,3198
TMPRSS11B,2635
AC098799.3,435
AC098799.1,798
AC098799.2,866
APOOP4,596
YTHDC1,6215
MT2P1,182
TMPRSS11E,2112
UGT2B29P,971
UGT2B17,2071
AC147055.2,594
AC147055.4,744
AC147055.3,849
UGT2B15,2128
AC147055.1,746
AC093720.1,710
AC021146.8,732
UGT2B10,2751
AC021146.9,155
AC021146.4,278
AC021146.11,489
AC021146.2,555
AC021146.3,259
AC021146.12,475
AC021146.6,116
AC021146.1,712
UGT2A3,2972
AC021146.10,702
AC021146.5,542
AC021146.7,774
UGT2B27P,1614
AC107401.1,684
UGT2B26P,1607
UGT2B7,1882
AC111000.2,547
AC111000.5,1177
AC111000.3,573
AC111000.6,705
AC111000.1,712
AC111000.4,2644
UGT2B11,2099
AC114797.1,727
AC114786.1,1410
UGT2B28,1851
AC114786.3,704
AC114786.2,1421
AC114786.4,727
UGT2B25P,1580
AC108078.1,724
UGT2B24P,1591
AC108078.3,486
AC108078.2,234
UGT2B4,2094
UGT2A3P7,733
AC093829.1,1612
UGT2A1,2589
UGT2A2,1670
SULT1B1,7010
SULT1D1P,875
AC108941.2,710
SULT1E1,1765
AC108941.1,529
CSN1S1,982
CSN2,1059
STATH,805
HTN3,769
HTN1,3720
CSN1S2AP,766
PRR27,4778
ODAM,1308
FDCSP,508
CSN3,831
CABS1,1515
SMR3A,663
SMR3B,780
OPRPN,980
MUC7,2536
AMTN,1000
AMBN,1992
ENAM,5670
AC009570.2,501
JCHAIN,1402
UTP3,2019
RNU6-520P,103
RNU6-784P,105
AC009570.1,744
RUFY3,4415
GRSF1,6600
U6,82
RNU6-891P,110
MOB1B,6957
DCK,2676
SLC4A4,7690
AC096713.1,977
LDHAL6EP,1141
GC,1763
RNA5SP163,98
AC068721.1,579
NPFFR2,1918
ADAMTS3,6222
AC095056.1,423
HNRNPA1P67,925
RNU4ATAC9P,125
RNU6ATAC5P,125
COX18,6840
ANKRD17,10763
HMGA1P2,323
AC053527.2,680
AC053527.1,124
AC108157.1,538
ALB,2270
AFP,2411
AFM,1982
LINC02499,759
AC074250.1,191
RASSF6,5871
UMLILO,572
CXCL8,1638
AC112518.1,424
CXCL6,1533
PPBPP1,369
PF4V1,740
CXCL1,1170
HNRNPA1P55,954
CXCL1P1,214
PF4,770
PPBP,1304
CXCL5,2432
AC097709.1,1819
RN7SL218P,298
CXCL3,1639
PPBPP2,1361
AC093677.3,1832
AC093677.1,677
CXCL2,1111
MTHFD2L,3175
AC093677.2,1862
EPGN,2676
EREG,4610
AC021180.1,556
AREG,1228
AC239584.1,726
BTC,2647
AC098825.1,527
HSPE1P23,284
PARM1,5007
AC110760.2,2542
AC110760.1,586
LINC02562,783
AC110760.3,466
AC093870.1,212
AC025244.1,467
AC025244.2,418
LINC02483,1139
AC096759.1,471
AC096759.2,773
RCHY1,4677
THAP6,3544
ODAPH,1872
CDKL2,4921
G3BP2,4871
Y_RNA,93
USO1,4109
AC110615.1,1954
RNU2-16P,135
PPEF2,4145
NAAA,1848
SDAD1,3058
AC112719.2,1682
CXCL9,2757
ART3,1572
CXCL10,1171
CXCL11,1475
AC112719.1,314
NUP54,2237
AC110795.1,800
SCARB2,5806
FAM47E,6244
AC034139.1,1884
FAM47E-STBD1,3022
STBD1,3418
CCDC158,3639
SNX5P1,1040
RNU6-1000P,105
AC096743.2,318
AC096743.1,70
SHROOM3,10880
AC112249.1,435
RNU6-145P,105
MIR4450,64
MIR548AH,75
AC107072.2,1987
AC107072.1,108
AC104687.2,341
AC104687.1,411
SOWAHB,3992
SEPTIN11,5583
TXNP6,309
CCNI,2752
RPL7P17,723
AC104771.1,963
RNU6-1187P,109
CCNG2,5463
AC008638.3,462
AC008638.2,714
AC008638.1,865
AC092674.1,568
CXCL13,1198
AC104701.1,57
CNOT6L,8853
MRPL1,1166
AC112225.1,296
AC114801.2,780
HMGB1P44,571
HNRNPA1P56,953
AC114801.1,296
AC114801.3,176
FRAS1,15797
SERBP1P5,1180
MICOS10P4,317
ANXA3,2930
Y_RNA,112
LINC01094,2915
HIGD1AP13,288
AC112253.1,1035
AC098818.1,251
AC098818.2,2319
BMP2K,6893
AC098818.3,69
PAQR3,9805
RN7SL127P,299
LINC01088,2808
NAA11,2029
GK2,1867
LINC00989,2658
OR7E94P,789
AC092542.1,353
LINC02469,737
PCAT4,2089
SNORA75,126
ANTXR2,8402
KPNA2P1,1590
RPSAP39,882
AC021127.1,1675
PRDM8,4085
FGF5,5232
CFAP299,3343
AC105917.1,2538
BMP3,6089
PRKG2,4803
AC139722.1,777
RNU5A-2P,115
RASGEF1B,6319
MTCYBP44,822
COX5BP1,392
AC021863.1,126
NPM1P41,828
HNRNPA3P13,1121
RNU6-499P,106
BIN2P1,1529
VAMP9P,677
AC124016.2,1897
HNRNPD,4595
AC124016.1,617
IGBP1P4,878
SNORD42,68
HNRNPDL,4131
ENOPH1,2077
TMEM150C,3288
RPL7AP26,812
AC067942.1,1492
AC067942.3,360
AC067942.2,1267
LINC00575,1051
AC067942.4,919
SCD5,3035
AC073413.1,731
MIR575,93
AC073413.2,358
SEC31A,4271
THAP9-AS1,2765
THAP9,3820
LIN54,6108
Y_RNA,107
RNU6-615P,105
COPS4,2264
AC073840.1,3265
PLAC8,2249
AC114781.2,391
AC114781.3,141
AC114781.1,1027
COQ2,1634
HPSE,4639
AC114781.5,107
AC114781.4,637
HELQ,3525
MRPS18C,2480
ABRAXAS1,4201
SLC25A14P1,900
RPL30P5,335
GPAT3,2916
Y_RNA,94
AC021192.1,787
AC079160.1,2787
RNU6-774P,106
AC025538.1,1485
AC104063.1,699
NKX6-1,2625
RPL3P13,215
CDS1,4296
WDFY3,14179
RN7SL552P,275
WDFY3-AS1,641
RNU6-469P,100
WDFY3-AS2,6587
AC108021.1,550
RN7SKP48,327
AC097488.1,755
ARHGAP24,4611
MIR4451,65
MAPK10,8927
AC104827.1,1045
RN7SKP96,296
MIR4452,70
PTPN13,8525
SLC10A6,1617
AC093827.1,859
C4orf36,1605
AC093827.2,314
AC093827.5,2299
AC093827.3,1107
AC093827.4,2154
AFF1,9370
TECRP1,444
KLHL8,5621
AC092658.1,890
GAPDHP60,994
AC108516.1,255
MIR5705,88
HSD17B13,2361
AC108516.2,345
HSD17B11,1775
RN7SL681P,291
AC112250.1,744
NUDT9,2812
AC112250.2,489
SPARCL1,2982
AC093895.1,817
DSPP,4326
DMP1,2699
Y_RNA,101
CHCHD2P7,451
IBSP,1566
MEPE,2220
HSP90AB3P,2172
AC131944.1,1782
SPP1,1656
RNU1-36P,164
PKD2,5074
ABCG2,4827
AC097484.1,388
RNU6-818P,107
RNU6ATAC31P,125
AC097484.2,249
RNU6-1298P,100
PPM1K,6302
RNU6-112P,103
PPM1K-DT,1944
Y_RNA,102
AC107067.2,1743
AC107067.1,1016
HERC6,3759
HERC5,3488
NCOA4P2,1812
PYURF,1309
PIGY,216
AC098582.1,4941
PIGY-DT,324
AC083829.1,655
RN7SKP244,306
HERC3,4888
RNU6-33P,106
NAP1L5,1916
FAM13A-AS1,7054
AC108065.2,118
AC108065.1,107
FAM13A,5842
TIGD2,3215
AC104785.1,587
RNU6-907P,101
GPRIN3,14035
AC093866.1,2420
SNCA,3162
AC097478.1,513
AC097478.3,518
AC097478.2,871
SNCA-AS1,2644
MMRN1,5208
AC105445.1,813
CCSER1,5836
RN7SKP248,304
AC093729.1,127
TMSB4XP8,134
AC004054.1,268
AC074124.1,372
AC110774.1,2017
KRT19P6,208
AC093810.1,573
PMPCAP1,1575
AC097520.2,1167
AC097520.1,384
LNCPRESS2,614
AC112695.1,589
GRID2,5767
MTND1P19,314
AC095059.2,932
AC095059.1,347
AC020699.1,444
AC110800.1,439
RNA5SP164,109
ATOH1,2213
AC096746.1,1033
HMGB3P15,573
SMARCAD1,4993
HPGDS,1590
AC109925.2,2966
AC109925.1,330
PDLIM5,6202
AC108067.1,213
BMPR1B-DT,788
BMPR1B,5567
UNC5C,9626
AC106881.1,3328
RPL30P6,341
PDHA2,1371
RNU6-1059P,97
RNU6-34P,106
AC096661.1,821
LINC02267,1685
RN7SKP28,304
AC096585.1,3687
COX7A2P2,249
AC108515.1,523
STPG2,4198
AC034154.1,686
STPG2-AS1,2460
CRYZP2,1048
RPL5P12,850
DUTP8,488
AC019077.1,395
RAP1GDS1,3666
AC058823.1,473
TSPAN5,4057
AC108159.1,485
AC114811.2,5646
AC114811.1,167
BTF3P13,489
EIF4E,11516
TBCAP3,311
AC019131.1,617
FAM177A1P1,471
AC019131.3,1074
RNU7-149P,58
NDUFS5P4,317
METAP1,2675
MIR3684,73
ABT1P1,820
AC019131.2,869
ADH5,2585
AP002026.1,4815
ADH4,2141
PCNAP1,751
ADH6,3330
ADH1A,1445
ADH1B,5362
ADH1C,1445
ADH7,2507
AP001960.1,654
C4orf17,2534
TRMT10A,3686
MTTP,4073
AC083902.1,355
C4orf54,10084
DAPP1,2945
AP001962.1,558
LAMTOR3,4156
DNAJB14,6461
AC097460.3,441
H2AFZ,1878
AC097460.1,2582
AC097460.2,740
DYNLL1P6,263
DDIT4L,2601
AP001961.1,521
EMCN,3954
AC097459.1,1334
LINC01216,820
LINC01217,2559
LINC01218,479
PPP3CA,4729
MIR8066,77
MIR1255A,112
AP001816.1,788
BANK1,3523
AC084277.1,1046
RNU6-462P,104
MTND5P5,375
AP002075.1,600
SLC39A8,4021
RN7SL728P,299
AC098487.1,670
AF213884.2,902
AF213884.3,478
NFKB1,4089
MANBA,7427
AF213884.1,462
LRRC37A15P,1353
KRT8P46,1425
AC018797.1,254
AC018797.2,1240
UBE2D3,4813
AC018797.3,822
UBE2D3-AS1,881
RNU7-151P,52
CISD2,5875
SLC9B1,1833
PABPC1P7,1512
ACTR3BP4,1242
SLC9B2,6339
BDH2,2910
CENPE,8695
LINC02428,1608
AC105460.2,820
AC105460.1,1469
DDX3P3,1993
TACR3,5354
AC004047.1,623
RNU6-635P,101
LINC02503,1428
AC004052.1,793
CXXC4,5566
CXXC4-AS1,4899
AC004063.1,543
AC004053.1,569
AC105918.1,837
AC096577.1,1099
RNU6-351P,99
AC096577.2,152
AC004069.2,1113
AC004069.3,107
AC004069.1,547
TET2,10155
TET2-AS1,532
RN7SL89P,282
PPA2,1653
RNU6-553P,95
EEF1A1P9,1382
AC004066.1,801
ATP5F1EP1,155
AC004066.2,568
ARHGEF38,5443
ARHGEF38-IT1,453
AC105391.1,1044
INTS12,1968
GSTCD,4261
AC008243.1,475
NPNT,4586
AC109361.2,481
AC109361.1,3522
TBCK,8074
AIMP1,5480
GIMD1,1467
LINC02173,932
AC092445.1,4882
ACTR6P1,1103
DKK2,3650
RAC1P5,575
AC104663.1,555
RNU6-551P,102
PAPSS1,2501
SGMS2,6142
AC096564.1,3585
RNU6-733P,103
CYP2U1,4763
AC096564.2,3143
HADH,6539
LEF1,3563
LEF1-AS1,3358
RPSAP34,735
ZACNP1,706
EXOC7P1,2058
RPL34-AS1,3709
RPL34,2625
OSTC,1058
RNU6-431P,106
AC107071.1,1307
ETNPPL,2073
AC097473.1,407
RCC2P8,1034
COL25A1,7987
ZCCHC23,1948
RBMXP4,1133
SEC24B-AS1,2104
SEC24B,5059
RN7SL55P,296
MIR576,97
SETP20,851
CDC42P4,562
MCUB,2222
HIGD1AP14,281
CASP6,1627
AC004067.1,699
PLA2G12A,5215
AC126283.2,2370
CFI,2358
AC126283.1,363
GAR1,1142
RRH,5989
LRIT3,3777
KRT19P3,827
EGF,6364
RNU6-35P,106
ELOVL6,6449
RN7SL275P,334
AC093770.1,569
HSBP1P2,228
AC108145.1,152
RNU6-205P,106
ZBED1P1,1929
ENPEP,6841
RPL7L1P13,738
ZNF969P,2339
AC093872.1,79
AC098798.1,1443
PANCR,489
PITX2,3352
LINC01438,554
MIR297,65
LYPLA1P2,690
AC004062.1,644
RNU6-289P,106
AC083795.1,319
AC083795.2,1481
AC139718.2,478
AC139718.1,298
AC004704.1,580
CCDC34P1,516
TUBB8P3,802
AC093663.1,393
FAM241A,8842
AC093663.2,312
AC109347.1,2035
AP1AR,5905
AC109347.2,348
TIFA,4161
ALPK1,5621
RTEL1P1,3684
TOX4P1,1861
NEUROG2,2293
AC023886.1,683
RPL23AP94,301
ZGRF1,6624
AC023886.2,410
LARP7,2317
MIR302CHG,637
MIR367,67
MIR302D,67
